PopName,Area,Year,YearReg,Month,VitalStat,RefCode,Access,Births,NoteCode1,NoteCode2,NoteCode3,LDB
GBR_SCO,01,1984,1984,5,1,23,O,5448,6,.,.,1
GBR_SCO,01,1984,1984,6,1,23,O,5316,6,.,.,1
GBR_SCO,01,1984,1984,7,1,23,O,5798,6,.,.,1
GBR_SCO,01,1984,1984,8,1,23,O,5853,6,.,.,1
GBR_SCO,01,1984,1984,9,1,23,O,5200,6,.,.,1
GBR_SCO,01,1984,1984,10,1,23,O,6158,6,.,.,1
GBR_SCO,01,1984,1984,11,1,23,O,5453,6,.,.,1
GBR_SCO,01,1984,1984,12,1,23,O,5059,6,.,.,1
GBR_SCO,01,1984,1984,TOT,1,23,O,65106,6,.,.,1
GBR_SCO,01,1985,1985,1,1,23,O,5683,6,.,.,1
GBR_SCO,01,1985,1985,2,1,23,O,4993,6,.,.,1
GBR_SCO,01,1985,1985,3,1,23,O,5287,6,.,.,1
GBR_SCO,01,1985,1985,4,1,23,O,5786,6,.,.,1
GBR_SCO,01,1985,1985,5,1,23,O,5615,6,.,.,1
GBR_SCO,01,1985,1985,6,1,23,O,5185,6,.,.,1
GBR_SCO,01,1985,1985,7,1,23,O,6034,6,.,.,1
GBR_SCO,01,1985,1985,8,1,23,O,5788,6,.,.,1
GBR_SCO,01,1985,1985,9,1,23,O,5415,6,.,.,1
GBR_SCO,01,1985,1985,10,1,23,O,6323,6,.,.,1
GBR_SCO,01,1985,1985,11,1,23,O,5227,6,.,.,1
GBR_SCO,01,1985,1985,12,1,23,O,5340,6,.,.,1
GBR_SCO,01,1985,1985,TOT,1,23,O,66676,6,.,.,1
GBR_SCO,01,1986,1986,1,1,23,O,5578,6,.,.,1
GBR_SCO,01,1986,1986,2,1,23,O,4859,6,.,.,1
GBR_SCO,01,1986,1986,3,1,23,O,5086,6,.,.,1
GBR_SCO,01,1986,1986,4,1,23,O,6000,6,.,.,1
GBR_SCO,01,1986,1986,5,1,23,O,5592,6,.,.,1
GBR_SCO,01,1986,1986,6,1,23,O,5566,6,.,.,1
GBR_SCO,01,1986,1986,7,1,23,O,5723,6,.,.,1
GBR_SCO,01,1986,1986,8,1,23,O,5339,6,.,.,1
GBR_SCO,01,1986,1986,9,1,23,O,5563,6,.,.,1
GBR_SCO,01,1986,1986,10,1,23,O,5947,6,.,.,1
GBR_SCO,01,1986,1986,11,1,23,O,5003,6,.,.,1
GBR_SCO,01,1986,1986,12,1,23,O,5556,6,.,.,1
GBR_SCO,01,1986,1986,TOT,1,23,O,65812,6,.,.,1
GBR_SCO,01,1987,1987,1,1,23,O,5540,6,.,.,1
GBR_SCO,01,1987,1987,2,1,23,O,5019,6,.,.,1
GBR_SCO,01,1987,1987,3,1,23,O,5529,6,.,.,1
GBR_SCO,01,1987,1987,4,1,23,O,5462,6,.,.,1
GBR_SCO,01,1987,1987,5,1,23,O,5364,6,.,.,1
GBR_SCO,01,1987,1987,6,1,23,O,5899,6,.,.,1
GBR_SCO,01,1987,1987,7,1,23,O,5955,6,.,.,1
GBR_SCO,01,1987,1987,8,1,23,O,5540,6,.,.,1
GBR_SCO,01,1987,1987,9,1,23,O,5525,6,.,.,1
GBR_SCO,01,1987,1987,10,1,23,O,5883,6,.,.,1
GBR_SCO,01,1987,1987,11,1,23,O,5189,6,.,.,1
GBR_SCO,01,1987,1987,12,1,23,O,5336,6,.,.,1
GBR_SCO,01,1987,1987,TOT,1,23,O,66241,6,.,.,1
GBR_SCO,01,1988,1988,1,1,23,O,5476,6,.,.,1
GBR_SCO,01,1988,1988,2,1,23,O,5437,6,.,.,1
GBR_SCO,01,1988,1988,3,1,23,O,6006,6,.,.,1
GBR_SCO,01,1988,1988,4,1,23,O,5376,6,.,.,1
GBR_SCO,01,1988,1988,5,1,23,O,5471,6,.,.,1
GBR_SCO,01,1988,1988,6,1,23,O,5697,6,.,.,1
GBR_SCO,01,1988,1988,7,1,23,O,5503,6,.,.,1
GBR_SCO,01,1988,1988,8,1,23,O,5827,6,.,.,1
GBR_SCO,01,1988,1988,9,1,23,O,5513,6,.,.,1
GBR_SCO,01,1988,1988,10,1,23,O,5538,6,.,.,1
GBR_SCO,01,1988,1988,11,1,23,O,5203,6,.,.,1
GBR_SCO,01,1988,1988,12,1,23,O,5165,6,.,.,1
GBR_SCO,01,1988,1988,TOT,1,23,O,66212,6,.,.,1
GBR_SCO,01,1989,1989,1,1,23,O,5525,6,.,.,1
GBR_SCO,01,1989,1989,2,1,23,O,4768,6,.,.,1
GBR_SCO,01,1989,1989,3,1,23,O,5603,6,.,.,1
GBR_SCO,01,1989,1989,4,1,23,O,4973,6,.,.,1
GBR_SCO,01,1989,1989,5,1,23,O,5582,6,.,.,1
GBR_SCO,01,1989,1989,6,1,23,O,5394,6,.,.,1
GBR_SCO,01,1989,1989,7,1,23,O,5326,6,.,.,1
GBR_SCO,01,1989,1989,8,1,23,O,5529,6,.,.,1
GBR_SCO,01,1989,1989,9,1,23,O,5187,6,.,.,1
GBR_SCO,01,1989,1989,10,1,23,O,5588,6,.,.,1
GBR_SCO,01,1989,1989,11,1,23,O,5114,6,.,.,1
GBR_SCO,01,1989,1989,12,1,23,O,4891,6,.,.,1
GBR_SCO,01,1989,1989,TOT,1,23,O,63480,6,.,.,1
GBR_SCO,01,1990,1990,1,1,23,O,5725,6,.,.,1
GBR_SCO,01,1990,1990,2,1,23,O,4926,6,.,.,1
GBR_SCO,01,1990,1990,3,1,23,O,5496,6,.,.,1
GBR_SCO,01,1990,1990,4,1,23,O,5287,6,.,.,1
GBR_SCO,01,1990,1990,5,1,23,O,5624,6,.,.,1
GBR_SCO,01,1990,1990,6,1,23,O,5430,6,.,.,1
GBR_SCO,01,1990,1990,7,1,23,O,5957,6,.,.,1
GBR_SCO,01,1990,1990,8,1,23,O,5816,6,.,.,1
GBR_SCO,01,1990,1990,9,1,23,O,5160,6,.,.,1
GBR_SCO,01,1990,1990,10,1,23,O,6275,6,.,.,1
GBR_SCO,01,1990,1990,11,1,23,O,5439,6,.,.,1
GBR_SCO,01,1990,1990,12,1,23,O,4838,6,.,.,1
GBR_SCO,01,1990,1990,TOT,1,23,O,65973,6,.,.,1
GBR_SCO,01,1991,1991,1,1,23,O,5943,6,.,.,1
GBR_SCO,01,1991,1991,2,1,23,O,5069,6,.,.,1
GBR_SCO,01,1991,1991,3,1,23,O,5374,6,.,.,1
GBR_SCO,01,1991,1991,4,1,23,O,5709,6,.,.,1
GBR_SCO,01,1991,1991,5,1,23,O,5645,6,.,.,1
GBR_SCO,01,1991,1991,6,1,23,O,5275,6,.,.,1
GBR_SCO,01,1991,1991,7,1,23,O,6167,6,.,.,1
GBR_SCO,01,1991,1991,8,1,23,O,5735,6,.,.,1
GBR_SCO,01,1991,1991,9,1,23,O,5435,6,.,.,1
GBR_SCO,01,1991,1991,10,1,23,O,6193,6,.,.,1
GBR_SCO,01,1991,1991,11,1,23,O,5198,6,.,.,1
GBR_SCO,01,1991,1991,12,1,23,O,5281,6,.,.,1
GBR_SCO,01,1991,1991,TOT,1,23,O,67024,6,.,.,1
GBR_SCO,01,1992,1992,1,1,23,O,5886,6,.,.,1
GBR_SCO,01,1992,1992,2,1,23,O,4950,6,.,.,1
GBR_SCO,01,1992,1992,3,1,23,O,5639,6,.,.,1
GBR_SCO,01,1992,1992,4,1,23,O,5529,6,.,.,1
GBR_SCO,01,1992,1992,5,1,23,O,5218,6,.,.,1
GBR_SCO,01,1992,1992,6,1,23,O,5699,6,.,.,1
GBR_SCO,01,1992,1992,7,1,23,O,5966,6,.,.,1
GBR_SCO,01,1992,1992,8,1,23,O,5381,6,.,.,1
GBR_SCO,01,1992,1992,9,1,23,O,5524,6,.,.,1
GBR_SCO,01,1992,1992,10,1,23,O,5634,6,.,.,1
GBR_SCO,01,1992,1992,11,1,23,O,5142,6,.,.,1
GBR_SCO,01,1992,1992,12,1,23,O,5221,6,.,.,1
GBR_SCO,01,1992,1992,TOT,1,23,O,65789,6,.,.,1
GBR_SCO,01,1993,1993,1,1,23,O,5333,6,.,.,1
GBR_SCO,01,1993,1993,2,1,23,O,4783,6,.,.,1
GBR_SCO,01,1993,1993,3,1,23,O,5660,6,.,.,1
GBR_SCO,01,1993,1993,4,1,23,O,5286,6,.,.,1
GBR_SCO,01,1993,1993,5,1,23,O,5014,6,.,.,1
GBR_SCO,01,1993,1993,6,1,23,O,5327,6,.,.,1
GBR_SCO,01,1993,1993,7,1,23,O,5581,6,.,.,1
GBR_SCO,01,1993,1993,8,1,23,O,5519,6,.,.,1
GBR_SCO,01,1993,1993,9,1,23,O,5368,6,.,.,1
GBR_SCO,01,1993,1993,10,1,23,O,5493,6,.,.,1
GBR_SCO,01,1993,1993,11,1,23,O,5175,6,.,.,1
GBR_SCO,01,1993,1993,12,1,23,O,4798,6,.,.,1
GBR_SCO,01,1993,1993,TOT,1,23,O,63337,6,.,.,1
GBR_SCO,01,1994,1994,1,1,23,O,5338,6,.,.,1
GBR_SCO,01,1994,1994,2,1,23,O,4692,6,.,.,1
GBR_SCO,01,1994,1994,3,1,23,O,5534,6,.,.,1
GBR_SCO,01,1994,1994,4,1,23,O,5027,6,.,.,1
GBR_SCO,01,1994,1994,5,1,23,O,5188,6,.,.,1
GBR_SCO,01,1994,1994,6,1,23,O,5359,6,.,.,1
GBR_SCO,01,1994,1994,7,1,23,O,5138,6,.,.,1
GBR_SCO,01,1994,1994,8,1,23,O,5336,6,.,.,1
GBR_SCO,01,1994,1994,9,1,23,O,5095,6,.,.,1
GBR_SCO,01,1994,1994,10,1,23,O,5270,6,.,.,1
GBR_SCO,01,1994,1994,11,1,23,O,4984,6,.,.,1
GBR_SCO,01,1994,1994,12,1,23,O,4695,6,.,.,1
GBR_SCO,01,1994,1994,TOT,1,23,O,61656,6,.,.,1
GBR_SCO,01,1995,1995,1,1,23,O,5313,6,.,.,1
GBR_SCO,01,1995,1995,2,1,23,O,4585,6,.,.,1
GBR_SCO,01,1995,1995,3,1,23,O,5219,6,.,.,1
GBR_SCO,01,1995,1995,4,1,23,O,4626,6,.,.,1
GBR_SCO,01,1995,1995,5,1,23,O,5211,6,.,.,1
GBR_SCO,01,1995,1995,6,1,23,O,5089,6,.,.,1
GBR_SCO,01,1995,1995,7,1,23,O,5057,6,.,.,1
GBR_SCO,01,1995,1995,8,1,23,O,5297,6,.,.,1
GBR_SCO,01,1995,1995,9,1,23,O,4830,6,.,.,1
GBR_SCO,01,1995,1995,10,1,23,O,5429,6,.,.,1
GBR_SCO,01,1995,1995,11,1,23,O,5054,6,.,.,1
GBR_SCO,01,1995,1995,12,1,23,O,4341,6,.,.,1
GBR_SCO,01,1995,1995,TOT,1,23,O,60051,6,.,.,1
GBR_SCO,01,1996,1996,1,1,23,O,5371,6,.,.,1
GBR_SCO,01,1996,1996,2,1,23,O,4682,6,.,.,1
GBR_SCO,01,1996,1996,3,1,23,O,4476,6,.,.,1
GBR_SCO,01,1996,1996,4,1,23,O,4885,6,.,.,1
GBR_SCO,01,1996,1996,5,1,23,O,4864,6,.,.,1
GBR_SCO,01,1996,1996,6,1,23,O,4491,6,.,.,1
GBR_SCO,01,1996,1996,7,1,23,O,5247,6,.,.,1
GBR_SCO,01,1996,1996,8,1,23,O,5172,6,.,.,1
GBR_SCO,01,1996,1996,9,1,23,O,4703,6,.,.,1
GBR_SCO,01,1996,1996,10,1,23,O,5772,6,.,.,1
GBR_SCO,01,1996,1996,11,1,23,O,4800,6,.,.,1
GBR_SCO,01,1996,1996,12,1,23,O,4833,6,.,.,1
GBR_SCO,01,1996,1996,TOT,1,23,O,59296,6,.,.,1
GBR_SCO,01,1997,1997,1,1,23,O,5346,6,.,.,1
GBR_SCO,01,1997,1997,2,1,23,O,4581,6,.,.,1
GBR_SCO,01,1997,1997,3,1,23,O,4356,6,.,.,1
GBR_SCO,01,1997,1997,4,1,23,O,5500,6,.,.,1
GBR_SCO,01,1997,1997,5,1,23,O,4942,6,.,.,1
GBR_SCO,01,1997,1997,6,1,23,O,4961,6,.,.,1
GBR_SCO,01,1997,1997,7,1,23,O,5276,6,.,.,1
GBR_SCO,01,1997,1997,8,1,23,O,4890,6,.,.,1
GBR_SCO,01,1997,1997,9,1,23,O,4989,6,.,.,1
GBR_SCO,01,1997,1997,10,1,23,O,5332,6,.,.,1
GBR_SCO,01,1997,1997,11,1,23,O,4372,6,.,.,1
GBR_SCO,01,1997,1997,12,1,23,O,4895,6,.,.,1
GBR_SCO,01,1997,1997,TOT,1,23,O,59440,6,.,.,1
GBR_SCO,01,1998,1998,1,1,23,O,4924,6,.,.,1
GBR_SCO,01,1998,1998,2,1,23,O,4308,6,.,.,1
GBR_SCO,01,1998,1998,3,1,23,O,4919,6,.,.,1
GBR_SCO,01,1998,1998,4,1,23,O,4807,6,.,.,1
GBR_SCO,01,1998,1998,5,1,23,O,4485,6,.,.,1
GBR_SCO,01,1998,1998,6,1,23,O,4956,6,.,.,1
GBR_SCO,01,1998,1998,7,1,23,O,5085,6,.,.,1
GBR_SCO,01,1998,1998,8,1,23,O,4800,6,.,.,1
GBR_SCO,01,1998,1998,9,1,23,O,4911,6,.,.,1
GBR_SCO,01,1998,1998,10,1,23,O,5081,6,.,.,1
GBR_SCO,01,1998,1998,11,1,23,O,4479,6,.,.,1
GBR_SCO,01,1998,1998,12,1,23,O,4564,6,.,.,1
GBR_SCO,01,1998,1998,TOT,1,23,O,57319,6,.,.,1
GBR_SCO,01,1999,1999,1,1,23,O,4635,6,.,.,1
GBR_SCO,01,1999,1999,2,1,23,O,4287,6,.,.,1
GBR_SCO,01,1999,1999,3,1,23,O,4951,6,.,.,1
GBR_SCO,01,1999,1999,4,1,23,O,4703,6,.,.,1
GBR_SCO,01,1999,1999,5,1,23,O,4366,6,.,.,1
GBR_SCO,01,1999,1999,6,1,23,O,4834,6,.,.,1
GBR_SCO,01,1999,1999,7,1,23,O,4718,6,.,.,1
GBR_SCO,01,1999,1999,8,1,23,O,4789,6,.,.,1
GBR_SCO,01,1999,1999,9,1,23,O,4600,6,.,.,1
GBR_SCO,01,1999,1999,10,1,23,O,4503,6,.,.,1
GBR_SCO,01,1999,1999,11,1,23,O,4551,6,.,.,1
GBR_SCO,01,1999,1999,12,1,23,O,4210,6,.,.,1
GBR_SCO,01,1999,1999,TOT,1,23,O,55147,6,.,.,1
GBR_SCO,01,2000,2000,1,1,23,O,4696,6,.,.,1
GBR_SCO,01,2000,2000,2,1,23,O,4296,6,.,.,1
GBR_SCO,01,2000,2000,3,1,23,O,4709,6,.,.,1
GBR_SCO,01,2000,2000,4,1,23,O,3988,6,.,.,1
GBR_SCO,01,2000,2000,5,1,23,O,4773,6,.,.,1
GBR_SCO,01,2000,2000,6,1,23,O,4433,6,.,.,1
GBR_SCO,01,2000,2000,7,1,23,O,4391,6,.,.,1
GBR_SCO,01,2000,2000,8,1,23,O,4580,6,.,.,1
GBR_SCO,01,2000,2000,9,1,23,O,4425,6,.,.,1
GBR_SCO,01,2000,2000,10,1,23,O,4652,6,.,.,1
GBR_SCO,01,2000,2000,11,1,23,O,4306,6,.,.,1
GBR_SCO,01,2000,2000,12,1,23,O,3827,6,.,.,1
GBR_SCO,01,2000,2000,TOT,1,23,O,53076,6,.,.,1
GBR_SCO,01,2001,2001,1,1,23,O,4929,6,.,.,1
GBR_SCO,01,2001,2001,2,1,23,O,4063,6,.,.,1
GBR_SCO,01,2001,2001,3,1,23,O,4543,6,.,.,1
GBR_SCO,01,2001,2001,4,1,23,O,4169,6,.,.,1
GBR_SCO,01,2001,2001,5,1,23,O,4600,6,.,.,1
GBR_SCO,01,2001,2001,6,1,23,O,4128,6,.,.,1
GBR_SCO,01,2001,2001,7,1,23,O,4582,6,.,.,1
GBR_SCO,01,2001,2001,8,1,23,O,4508,6,.,.,1
GBR_SCO,01,2001,2001,9,1,23,O,4076,6,.,.,1
GBR_SCO,01,2001,2001,10,1,23,O,4821,6,.,.,1
GBR_SCO,01,2001,2001,11,1,23,O,4258,6,.,.,1
GBR_SCO,01,2001,2001,12,1,23,O,3850,6,.,.,1
GBR_SCO,01,2001,2001,TOT,1,23,O,52527,6,.,.,1
GBR_SCO,01,2002,2002,1,1,23,O,4561,6,.,.,1
GBR_SCO,01,2002,2002,2,1,23,O,3797,6,.,.,1
GBR_SCO,01,2002,2002,3,1,23,O,4016,6,.,.,1
GBR_SCO,01,2002,2002,4,1,23,O,4332,6,.,.,1
GBR_SCO,01,2002,2002,5,1,23,O,4460,6,.,.,1
GBR_SCO,01,2002,2002,6,1,23,O,3833,6,.,.,1
GBR_SCO,01,2002,2002,7,1,23,O,4640,6,.,.,1
GBR_SCO,01,2002,2002,8,1,23,O,4421,6,.,.,1
GBR_SCO,01,2002,2002,9,1,23,O,4158,6,.,.,1
GBR_SCO,01,2002,2002,10,1,23,O,4820,6,.,.,1
GBR_SCO,01,2002,2002,11,1,23,O,4143,6,.,.,1
GBR_SCO,01,2002,2002,12,1,23,O,4089,6,.,.,1
GBR_SCO,01,2002,2002,TOT,1,23,O,51270,6,.,.,1
GBR_SCO,01,2003,2003,1,1,23,O,4664,6,.,.,1
GBR_SCO,01,2003,2003,2,1,23,O,3987,6,.,.,1
GBR_SCO,01,2003,2003,3,1,23,O,4113,6,.,.,1
GBR_SCO,01,2003,2003,4,1,23,O,4244,6,.,.,1
GBR_SCO,01,2003,2003,5,1,23,O,4272,6,.,.,1
GBR_SCO,01,2003,2003,6,1,23,O,4389,6,.,.,1
GBR_SCO,01,2003,2003,7,1,23,O,4787,6,.,.,1
GBR_SCO,01,2003,2003,8,1,23,O,4491,6,.,.,1
GBR_SCO,01,2003,2003,9,1,23,O,4480,6,.,.,1
GBR_SCO,01,2003,2003,10,1,23,O,4719,6,.,.,1
GBR_SCO,01,2003,2003,11,1,23,O,3996,6,.,.,1
GBR_SCO,01,2003,2003,12,1,23,O,4290,6,.,.,1
GBR_SCO,01,2003,2003,TOT,1,23,O,52432,6,.,.,1
GBR_SCO,01,2004,2004,1,1,23,O,4617,6,.,.,1
GBR_SCO,01,2004,2004,2,1,23,O,4148,6,.,.,1
GBR_SCO,01,2004,2004,3,1,23,O,4694,6,.,.,1
GBR_SCO,01,2004,2004,4,1,23,O,4458,6,.,.,1
GBR_SCO,01,2004,2004,5,1,23,O,4177,6,.,.,1
GBR_SCO,01,2004,2004,6,1,23,O,4706,6,.,.,1
GBR_SCO,01,2004,2004,7,1,23,O,4590,6,.,.,1
GBR_SCO,01,2004,2004,8,1,23,O,4602,6,.,.,1
GBR_SCO,01,2004,2004,9,1,23,O,4640,6,.,.,1
GBR_SCO,01,2004,2004,10,1,23,O,4533,6,.,.,1
GBR_SCO,01,2004,2004,11,1,23,O,4630,6,.,.,1
GBR_SCO,01,2004,2004,12,1,23,O,4162,6,.,.,1
GBR_SCO,01,2004,2004,TOT,1,23,O,53957,6,.,.,1
GBR_SCO,01,2005,2005,1,1,23,O,4688,6,.,.,1
GBR_SCO,01,2005,2005,2,1,23,O,4047,6,.,.,1
GBR_SCO,01,2005,2005,3,1,23,O,4621,6,.,.,1
GBR_SCO,01,2005,2005,4,1,23,O,4427,6,.,.,1
GBR_SCO,01,2005,2005,5,1,23,O,4393,6,.,.,1
GBR_SCO,01,2005,2005,6,1,23,O,4737,6,.,.,1
GBR_SCO,01,2005,2005,7,1,23,O,4437,6,.,.,1
GBR_SCO,01,2005,2005,8,1,23,O,5123,6,.,.,1
GBR_SCO,01,2005,2005,9,1,23,O,4666,6,.,.,1
GBR_SCO,01,2005,2005,10,1,23,O,4639,6,.,.,1
GBR_SCO,01,2005,2005,11,1,23,O,4513,6,.,.,1
GBR_SCO,01,2005,2005,12,1,23,O,4095,6,.,.,1
GBR_SCO,01,2005,2005,TOT,1,23,O,54386,6,.,.,1
GBR_SCO,01,2006,2006,1,1,23,O,4839,6,.,.,1
GBR_SCO,01,2006,2006,2,1,23,O,4044,6,.,.,1
GBR_SCO,01,2006,2006,3,1,23,O,4685,6,.,.,1
GBR_SCO,01,2006,2006,4,1,23,O,4202,6,.,.,1
GBR_SCO,01,2006,2006,5,1,23,O,4905,6,.,.,1
GBR_SCO,01,2006,2006,6,1,23,O,4932,6,.,.,1
GBR_SCO,01,2006,2006,7,1,23,O,4663,6,.,.,1
GBR_SCO,01,2006,2006,8,1,23,O,5033,6,.,.,1
GBR_SCO,01,2006,2006,9,1,23,O,4485,6,.,.,1
GBR_SCO,01,2006,2006,10,1,23,O,5287,6,.,.,1
GBR_SCO,01,2006,2006,11,1,23,O,4583,6,.,.,1
GBR_SCO,01,2006,2006,12,1,23,O,4032,6,.,.,1
GBR_SCO,01,2006,2006,TOT,1,23,O,55690,6,.,.,1
GBR_SCO,01,2007,2007,1,1,23,O,5196,6,.,.,1
GBR_SCO,01,2007,2007,2,1,23,O,4256,6,.,.,1
GBR_SCO,01,2007,2007,3,1,23,O,4757,6,.,.,1
GBR_SCO,01,2007,2007,4,1,23,O,4573,6,.,.,1
GBR_SCO,01,2007,2007,5,1,23,O,5022,6,.,.,1
GBR_SCO,01,2007,2007,6,1,23,O,4675,6,.,.,1
GBR_SCO,01,2007,2007,7,1,23,O,5071,6,.,.,1
GBR_SCO,01,2007,2007,8,1,23,O,5296,6,.,.,1
GBR_SCO,01,2007,2007,9,1,23,O,4562,6,.,.,1
GBR_SCO,01,2007,2007,10,1,23,O,5404,6,.,.,1
GBR_SCO,01,2007,2007,11,1,23,O,4721,6,.,.,1
GBR_SCO,01,2007,2007,12,1,23,O,4248,6,.,.,1
GBR_SCO,01,2007,2007,TOT,1,23,O,57781,6,.,.,1
GBR_SCO,01,2008,2008,1,1,23,O,5490,6,.,.,1
GBR_SCO,01,2008,2008,2,1,23,O,4779,6,.,.,1
GBR_SCO,01,2008,2008,3,1,23,O,4837,6,.,.,1
GBR_SCO,01,2008,2008,4,1,23,O,4906,6,.,.,1
GBR_SCO,01,2008,2008,5,1,23,O,5005,6,.,.,1
GBR_SCO,01,2008,2008,6,1,23,O,4964,6,.,.,1
GBR_SCO,01,2008,2008,7,1,23,O,5428,6,.,.,1
GBR_SCO,01,2008,2008,8,1,23,O,4977,6,.,.,1
GBR_SCO,01,2008,2008,9,1,23,O,5115,6,.,.,1
GBR_SCO,01,2008,2008,10,1,23,O,5298,6,.,.,1
GBR_SCO,01,2008,2008,11,1,23,O,4503,6,.,.,1
GBR_SCO,01,2008,2008,12,1,23,O,4739,6,.,.,1
GBR_SCO,01,2008,2008,TOT,1,23,O,60041,6,.,.,1
GBR_SCO,01,2009,2009,1,1,23,O,5224,6,.,.,1
GBR_SCO,01,2009,2009,2,1,23,O,4393,6,.,.,1
GBR_SCO,01,2009,2009,3,1,23,O,4888,6,.,.,1
GBR_SCO,01,2009,2009,4,1,23,O,5030,6,.,.,1
GBR_SCO,01,2009,2009,5,1,23,O,4684,6,.,.,1
GBR_SCO,01,2009,2009,6,1,23,O,5152,6,.,.,1
GBR_SCO,01,2009,2009,7,1,23,O,5335,6,.,.,1
GBR_SCO,01,2009,2009,8,1,23,O,4999,6,.,.,1
GBR_SCO,01,2009,2009,9,1,23,O,4924,6,.,.,1
GBR_SCO,01,2009,2009,10,1,23,O,5180,6,.,.,1
GBR_SCO,01,2009,2009,11,1,23,O,4645,6,.,.,1
GBR_SCO,01,2009,2009,12,1,23,O,4592,6,.,.,1
GBR_SCO,01,2009,2009,TOT,1,23,O,59046,6,.,.,1
GBR_SCO,01,2010,2010,1,1,23,O,5151,6,.,.,1
GBR_SCO,01,2010,2010,2,1,23,O,4387,6,.,.,1
GBR_SCO,01,2010,2010,3,1,23,O,5131,6,.,.,1
GBR_SCO,01,2010,2010,4,1,23,O,4946,6,.,.,1
GBR_SCO,01,2010,2010,5,1,23,O,4574,6,.,.,1
GBR_SCO,01,2010,2010,6,1,23,O,5222,6,.,.,1
GBR_SCO,01,2010,2010,7,1,23,O,4912,6,.,.,1
GBR_SCO,01,2010,2010,8,1,23,O,5065,6,.,.,1
GBR_SCO,01,2010,2010,9,1,23,O,4933,6,.,.,1
GBR_SCO,01,2010,2010,10,1,23,O,4977,6,.,.,1
GBR_SCO,01,2010,2010,11,1,23,O,4916,6,.,.,1
GBR_SCO,01,2010,2010,12,1,23,O,4577,6,.,.,1
GBR_SCO,01,2010,2010,TOT,1,23,O,58791,6,.,.,1
GBR_SCO,01,2011,2011,1,1,23,O,5346,6,.,.,1
GBR_SCO,01,2011,2011,2,1,23,O,4416,6,.,.,1
GBR_SCO,01,2011,2011,3,1,23,O,4851,6,.,.,1
GBR_SCO,01,2011,2011,4,1,23,O,4474,6,.,.,1
GBR_SCO,01,2011,2011,5,1,23,O,5063,6,.,.,1
GBR_SCO,01,2011,2011,6,1,23,O,5171,6,.,.,1
GBR_SCO,01,2011,2011,7,1,23,O,4858,6,.,.,1
GBR_SCO,01,2011,2011,8,1,23,O,5398,6,.,.,1
GBR_SCO,01,2011,2011,9,1,23,O,4960,6,.,.,1
GBR_SCO,01,2011,2011,10,1,23,O,4825,6,.,.,1
GBR_SCO,01,2011,2011,11,1,23,O,4710,6,.,.,1
GBR_SCO,01,2011,2011,12,1,23,O,4518,6,.,.,1
GBR_SCO,01,2011,2011,TOT,1,23,O,58590,6,.,.,1
GBR_SCO,01,2012,2012,1,1,23,O,5283,6,.,.,1
GBR_SCO,01,2012,2012,2,1,23,O,4560,6,.,.,1
GBR_SCO,01,2012,2012,3,1,23,O,4929,6,.,.,1
GBR_SCO,01,2012,2012,4,1,23,O,4630,6,.,.,1
GBR_SCO,01,2012,2012,5,1,23,O,5006,6,.,.,1
GBR_SCO,01,2012,2012,6,1,23,O,4709,6,.,.,1
GBR_SCO,01,2012,2012,7,1,23,O,5011,6,.,.,1
GBR_SCO,01,2012,2012,8,1,23,O,5149,6,.,.,1
GBR_SCO,01,2012,2012,9,1,23,O,4527,6,.,.,1
GBR_SCO,01,2012,2012,10,1,23,O,5337,6,.,.,1
GBR_SCO,01,2012,2012,11,1,23,O,4918,6,.,.,1
GBR_SCO,01,2012,2012,12,1,23,O,3968,6,.,.,1
GBR_SCO,01,2012,2012,TOT,1,23,O,58027,6,.,.,1
GBR_SCO,01,2013,2013,1,1,23,O,5296,6,.,.,1
GBR_SCO,01,2013,2013,2,1,23,O,4332,6,.,.,1
GBR_SCO,01,2013,2013,3,1,23,O,4234,6,.,.,1
GBR_SCO,01,2013,2013,4,1,23,O,4831,6,.,.,1
GBR_SCO,01,2013,2013,5,1,23,O,4748,6,.,.,1
GBR_SCO,01,2013,2013,6,1,23,O,4330,6,.,.,1
GBR_SCO,01,2013,2013,7,1,23,O,5173,6,.,.,1
GBR_SCO,01,2013,2013,8,1,23,O,4890,6,.,.,1
GBR_SCO,01,2013,2013,9,1,23,O,4445,6,.,.,1
GBR_SCO,01,2013,2013,10,1,23,O,5223,6,.,.,1
GBR_SCO,01,2013,2013,11,1,23,O,4462,6,.,.,1
GBR_SCO,01,2013,2013,12,1,23,O,4050,6,.,.,1
GBR_SCO,01,2013,2013,TOT,1,23,O,56014,6,.,.,1
GBR_SCO,01,2014,2014,1,1,30,O,5242,6,.,.,1
GBR_SCO,01,2014,2014,2,1,30,O,4201,6,.,.,1
GBR_SCO,01,2014,2014,3,1,30,O,4487,6,.,.,1
GBR_SCO,01,2014,2014,4,1,30,O,4677,6,.,.,1
GBR_SCO,01,2014,2014,5,1,30,O,4632,6,.,.,1
GBR_SCO,01,2014,2014,6,1,30,O,4712,6,.,.,1
GBR_SCO,01,2014,2014,7,1,30,O,5158,6,.,.,1
GBR_SCO,01,2014,2014,8,1,30,O,4785,6,.,.,1
GBR_SCO,01,2014,2014,9,1,30,O,4986,6,.,.,1
GBR_SCO,01,2014,2014,10,1,30,O,5323,6,.,.,1
